sid,cohort-all,cohort-easy,cohort-hard,cohort-cls0,cohort-cls1,cohort-cls2,cohort-cls3,cohort-cls4
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t15-070,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t15-071,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t15-072,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t15-073,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t15-074,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t15-075,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t15-076,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t15-077,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t15-078,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t15-079,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t15-080,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-000,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-001,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-002,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-003,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-004,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-005,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-006,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-007,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-008,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-009,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-010,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-011,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-012,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-013,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-014,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-015,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-016,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-017,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-018,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-019,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-020,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-021,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-022,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-023,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-024,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-025,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-026,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-027,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-028,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-029,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-030,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-031,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-032,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-033,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-034,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-035,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-036,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-037,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-038,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-039,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-040,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-041,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-042,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-043,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-044,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-045,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-046,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-047,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-048,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-049,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-050,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-051,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-052,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-053,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-054,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-055,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-056,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-057,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-058,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-059,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-060,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-061,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-062,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-063,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-064,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-065,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-066,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-067,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-068,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-069,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-070,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-071,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-072,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-073,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-074,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-075,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-076,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-077,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-078,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-079,True,True,False,False,False,False,False,True
018_250710_normal_InVivo_RVolarForearm_Mosaic02_4x4_FOV600_z98_32Sp_z01_t16-080,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-000,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-001,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-002,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-003,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-004,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-005,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-006,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-007,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-008,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-009,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-010,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-011,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-012,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-013,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-014,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-015,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-016,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-017,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-018,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-019,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-020,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-021,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-022,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-023,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-024,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-025,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-026,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-027,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-028,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-029,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-030,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-031,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-032,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-033,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-034,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-035,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-036,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-037,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-038,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-039,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-040,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-041,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-042,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-043,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-044,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-045,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-046,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-047,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-048,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-049,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-050,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-051,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-052,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-053,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-054,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-055,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-056,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-057,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-058,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-059,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-060,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-061,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-062,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-063,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-064,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-065,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-066,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-067,True,True,False,False,False,False,False,True
0439_250425_normal_InVivo_Rforearm_Mosaic05_4x4_FOV600_z110_32Sp_z01_t01-068,True,True,False,False,False,False,False,True
